_id,add_date,collection_date.has_raw_value,community,depth.has_numeric_value,depth.has_raw_value,depth.has_unit,depth2.has_numeric_value,depth2.has_raw_value,depth2.has_unit,description,ecosystem,ecosystem_category,ecosystem_subtype,ecosystem_type,env_broad_scale.has_raw_value,env_local_scale.has_raw_value,env_medium.has_raw_value,geo_loc_name.has_raw_value,habitat,host_name,id,identifier,lat_lon.has_raw_value,lat_lon.latitude,lat_lon.longitude,location,mod_date,name,ncbi_taxonomy_name,nitrate.has_raw_value,nitrate.has_unit,part_of,salinity.has_raw_value,sample_collection_site,specific_ecosystem,temp.has_numeric_value,temp.has_raw_value,temp.has_unit,type
60e840cde9822b255ad94319,2015-06-23,2014-08-14,microbial community,0,0.0,meter,,,,,Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Tennessee,Populus rhizosphere,Populus,gold:Gb0115864,Rhizosphere MetaG P. TD hybridSRZTD2,35.8444 -83.9599,35.8444,-83.9599,Populus rhizosphere,2021-06-14,"Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. TD hybrid SRZTD2",rhizosphere metagenome,,,"[""gold:Gs0103573""]",,Rhizosphere soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9431a,2015-06-23,2014-08-14,microbial community,0,0.0,meter,,,,,Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Tennessee,Populus rhizosphere,Populus,gold:Gb0115865,Rhizosphere MetaG P. TD hybridSRZTD3,35.8444 -83.9599,35.8444,-83.9599,Populus rhizosphere,2021-06-14,"Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. TD hybrid SRZTD3",rhizosphere metagenome,,,"[""gold:Gs0103573""]",,Rhizosphere soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9431b,2015-06-23,2014-08-14,microbial community,0,0.0,meter,,,,,Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Tennessee,Populus rhizosphere,Populus,gold:Gb0115866,Rhizosphere MetaG P. TD hybridSRZTD4,35.8444 -83.9599,35.8444,-83.9599,Populus rhizosphere,2021-06-15,"Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. TD hybrid SRZTD4",rhizosphere metagenome,,,"[""gold:Gs0103573""]",,Rhizosphere soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9431c,2015-06-23,2014-08-14,microbial community,0,0.0,meter,,,,,Host-associated,Plants,Rhizosphere,Roots,ENVO:00000446,ENVO:00005801,ENVO:00001998,USA: Tennessee,Populus rhizosphere,Populus,gold:Gb0115867,Rhizosphere MetaG P. TD hybridSRZTD5,35.8444 -83.9599,35.8444,-83.9599,Populus rhizosphere,2021-06-15,"Populus rhizosphere microbial communities from Tennessee, USA - Rhizosphere MetaG P. TD hybrid SRZTD5",rhizosphere metagenome,,,"[""gold:Gs0103573""]",,Rhizosphere soil,Soil,,,,nmdc:Biosample
60e840cde9822b255ad9431d,2015-08-15,2014-10-10,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119259,Utica-2 Time Series 2014_10_10,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_10",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",104117 mg/L,Deep subsurface aqueous Sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad9431e,2015-08-15,2014-10-11,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119260,Utica-2 Time Series 2014_10_11,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_11",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",104605 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad9431f,2015-08-15,2014-10-12,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119261,Utica-2 Time Series 2014_10_12,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_12",subsurface metagenome,,,"[""gold:Gs0114675""]",99396 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94320,2015-08-15,2014-10-16,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119262,Utica-2 Time Series 2014_10_16,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_16",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",100267 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94321,2015-08-15,2014-10-18,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119263,Utica-2 Time Series 2014_10_18,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_18",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",103129 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94322,2015-08-15,2014-10-20,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119264,Utica-2 Time Series 2014_10_20,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_20",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",102647 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94323,2015-08-15,2014-10-22,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119265,Utica-2 Time Series 2014_10_22,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_10_22",subsurface metagenome,,,"[""gold:Gs0114675""]",104992 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94324,2015-08-15,2014-10-29,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119266,Utica-2 Time Series 2014_1_29,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_1_29",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",113819 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94325,2015-08-15,2014-11-05,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119267,Utica-2 Time Series 2014_11_5,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_11_5",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",121109 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94326,2015-08-15,2014-11-19,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119268,Utica-2 Time Series 2014_11_19,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_11_19",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",129604 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94327,2015-08-15,2014-12-03,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119269,Utica-2 Time Series 2014_12_3,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_12_3",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",148300 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94328,2015-08-15,2014-12-17,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119270,Utica-2 Time Series 2014_12_17,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_12_17",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",151484 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94329,2015-08-15,2015-01-07,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119271,Utica-2 Time Series 2015_1_7,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2015_1_7",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",149205 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad9432a,2015-08-15,2015-02-05,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119272,Utica-2 Time Series 2015_2_5,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2015_2_5",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",163254 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad9432b,2015-08-15,2015-05-14,microbial communities,2000,2000.0,meter,,,,time series sample of the fluid post-fracking,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119273,Utica-2 Time Series 2015_5_14,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2015_5_14",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",172351 mg/L,Deep subsurface aqueous sample,Flow back/Produced fluids,65,65.0,Celsius,nmdc:Biosample
60e840cde9822b255ad9432c,2015-08-15,2014-07-11,microbial communities,,,,,,,,Environmental,Aquatic,Lake,Freshwater,ENVO:01000252,ENVO:00000021,ENVO:04000007,USA: Ohio,Lake water,,gold:Gb0119274,Utica-2 Time Series LW 2014_7_11,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Lake water microbial communities from Ohio, USA - Utica-2 Time Series LW 2014_7_11",lake water metagenome,below detection,detection,"[""gold:Gs0114675""]",,Aqueous Sample - Lake water,Unclassified,,,,nmdc:Biosample
60e840cde9822b255ad9432d,2015-08-15,2014-07-11,microbial communities,0,0.0,meter,,,,"Fresh water that's in a Holding Tank before being mixed with chemicals",Environmental,Aquatic,Water tank,Freshwater,ENVO:00000873,ENVO:00003074,ENVO:00002011,USA: Ohio,Fresh water,,gold:Gb0119275,Utica-2 Time Series HT 2014_7_11,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Fresh water microbial communities from Ohio, USA - Utica-2 Time Series HT 2014_7_11",freshwater metagenome,,,"[""gold:Gs0114675""]",,Aqueous Sample - Fresh water in a Holding Tank,Unclassified,,,,nmdc:Biosample
60e840cde9822b255ad9432e,2015-08-15,2014-07-11,microbial communities,0,0.0,meter,,,,Fresh water mixed with fracking chemicals,Engineered,Industrial production,Input fracking water,Chemical products,ENVO:01000219,ENVO:02500027,ENVO:01001869,USA: Ohio,Fresh water mixed with fracking chemicals,,gold:Gb0119276,Utica-2 Time Series FC 2014_7_11,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Fresh water mixed with fracking chemicals microbial communities from Ohio, USA - Utica-2 Time Series FC 2014_7_11",chemical production metagenome,,,"[""gold:Gs0114675""]",,Aqueous sample - Fresh water mixed with fracking chemicals,Unclassified,,,,nmdc:Biosample
60e840cde9822b255ad9432f,2015-08-15,2014-07-16,microbial communities,0,0.0,meter,,,,Fresh water mixed with fracking chemicals,Engineered,Industrial production,Input fracking water,Chemical products,ENVO:01000219,ENVO:02500027,ENVO:01001869,USA: Ohio,Fresh water mixed with fracking chemicals,,gold:Gb0119277,Utica-2 Time Series FC 2014_7_16,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Fresh water mixed with fracking chemicals microbial communities from Ohio, USA - Utica-2 Time Series FC 2014_7_16",chemical production metagenome,,,"[""gold:Gs0114675""]",,Aqueous sample - Fresh water mixed with fracking chemicals,Unclassified,,,,nmdc:Biosample
60e840cde9822b255ad94330,2015-08-15,2015-05-10,microbial communities,0,0.0,meter,,,,Methanogen OWC enrichment,Environmental,Terrestrial,Wetlands,Soil,ENVO:00000446,ENVO:01001209,ENVO:00003082,USA: Ohio,Enriched soil,,gold:Gb0119278,Methanogen_OWC,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-16,"Enriched soil microbial communities from Old Woman Creek wetland in Ohio, USA - Methanogen_OWC",soil metagenome,below detection,detection,"[""gold:Gs0114675""]",150 mgL,Enriched soil from Old Woman Creek wetland,Unclassified,25,25.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94331,2015-08-15,2015-07-02,microbial communities,2000,2000.0,meter,,,,,Environmental,Terrestrial,Shale gas reservoir,Deep subsurface,ENVO:00000446,ENVO:01000941,ENVO:00002194,USA: Ohio,Deep subsurface,,gold:Gb0119279,Halanaerobium induction,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-17,"Lab enriched deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Halanaerobium induction",subsurface metagenome,below detection,detection,"[""gold:Gs0114675""]",15%,Deep subsurface aqueous sample,Flow back/Produced fluids,40,40.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94332,2015-08-15,2014-10-22,microbial communities,0,0.0,meter,,,,LMS cellobiose enrichment,Host-associated,Mammals,Large intestine,Digestive system,ENVO:00000446,UBERON:0000059,ENVO:00002003,USA: Ohio,Enriched soil,,gold:Gb0119280,LMS_cellobiose_enrichment,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-16,"Enriched soil microbial communities from Old Woman Creek wetland in Ohio, USA - LMS_cellobiose_enrichment",soil metagenome,below detection,detection,"[""gold:Gs0114675""]",150 mgL,Enriched soil from Old Woman Creek wetland,Fecal,25,25.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94333,2015-08-15,2015-02-01,microbial communities,0,0.0,meter,,,,Methanotroph enrichment,Environmental,Terrestrial,Wetlands,Soil,ENVO:00000446,ENVO:01001209,ENVO:00003082,USA: Ohio,Enriched soil,,gold:Gb0119281,Methanotroph_Enrichment_5,40.178 -81.073,40.178,-81.073,"Ohio, USA",2021-06-16,"Enriched soil microbial communities from Old Woman Creek wetland in Ohio, USA - Methanotroph_Enrichment_5",soil metagenome,below detection,detection,"[""gold:Gs0114675""]",150 mgL,Enriched soil from Old Woman Creek wetland,Unclassified,25,25.0,Celsius,nmdc:Biosample
60e840cde9822b255ad94334,2016-01-11,2015-03-16,microbial communities,0.2,0.2,meter,0.3,0.3,meter,Riverbed sediment samples were collected from an area with a lot of surrounding vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone),Environmental,Aquatic,River,Freshwater,ENVO:01000253,ENVO:00000384,ENVO:00002007,"USA: Columbia River, Washington",riverbed sediment,,gold:Gb0126424,GW-RW S2_20_30,46.37228379 -119.2717467,46.37228379,-119.2717467,"Columbia River, Washington, USA",2021-06-17,"Riverbed sediment microbial communities from areas with vegetation nearby in Columbia River, Washington, USA - GW-RW S2_20_30",sediment metagenome,,,"[""gold:Gs0114663""]",,riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone),Sediment,,,,nmdc:Biosample
60e840cde9822b255ad94335,2016-01-11,2015-03-18,microbial communities,0.1,0.1,meter,0.2,0.2,meter,Riverbed sediment samples were collected from an area with no vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone),Environmental,Aquatic,River,Freshwater,ENVO:01000253,ENVO:00000384,ENVO:00002007,"USA: Columbia River, Washington",riverbed sediment,,gold:Gb0126425,GW-RW N3_10_20,46.37379502 -119.2722385,46.37379502,-119.2722385,"Columbia River, Washington, USA",2021-06-17,"Riverbed sediment microbial communities from areas with no vegetation in Columbia River, Washington, USA - GW-RW N3_10_20",sediment metagenome,,,"[""gold:Gs0114663""]",,riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone),Sediment,,,,nmdc:Biosample
60e840cde9822b255ad94336,2016-01-11,2015-03-12,microbial communities,0.2,0.2,meter,0.3,0.3,meter,Riverbed sediment samples were collected from an area with no vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone),Environmental,Aquatic,River,Freshwater,ENVO:01000253,ENVO:00000384,ENVO:00002007,"USA: Columbia River, Washington",riverbed sediment,,gold:Gb0126426,GW-RW N1_20_30,46.37380143 -119.2723688,46.37380143,-119.2723688,"Columbia River, Washington, USA",2021-06-17,"Riverbed sediment microbial communities from areas with no vegetation in Columbia River, Washington, USA - GW-RW N1_20_30",sediment metagenome,,,"[""gold:Gs0114663""]",,riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone),Sediment,,,,nmdc:Biosample
60e840cde9822b255ad94337,2016-01-11,2015-03-18,microbial communities,0.4,0.4,meter,0.5,0.5,meter,Riverbed sediment samples were collected from an area with no vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone),Environmental,Aquatic,River,Freshwater,ENVO:01000253,ENVO:00000384,ENVO:00002007,"USA: Columbia River, Washington",riverbed sediment,,gold:Gb0126427,GW-RW N3_40_50,46.37379502 -119.2722385,46.37379502,-119.2722385,"Columbia River, Washington, USA",2021-06-17,"Riverbed sediment microbial communities from areas with no vegetation in Columbia River, Washington, USA - GW-RW N3_40_50",sediment metagenome,,,"[""gold:Gs0114663""]",,riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone),Sediment,,,,nmdc:Biosample
