class	slot	required	recommended
human-gut	env_medium		
human-gut	gastrointest_disord	False	
human-gut	liver_disord	False	
human-gut	special_diet	False	
human-gut	host_subject_id	False	
human-gut	host_age	False	
human-gut	host_sex	False	
human-gut	ihmc_medication_code	False	
human-gut	chem_administration	False	
human-gut	host_body_site	False	
human-gut	host_body_product	False	
human-gut	host_tot_mass	False	
human-gut	host_height	False	
human-gut	host_diet	False	
human-gut	host_last_meal	False	
human-gut	host_family_relation	False	
human-gut	host_genotype	False	
human-gut	host_phenotype	False	
human-gut	host_body_temp	False	
human-gut	host_body_mass_index	False	
human-gut	ethnicity	False	
human-gut	host_occupation	False	
human-gut	medic_hist_perform	False	
human-gut	host_pulse	False	
human-gut	perturbation	False	
human-gut	samp_salinity	False	
human-gut	salinity	False	
human-gut	oxy_stat_samp	False	
human-gut	organism_count	False	
human-gut	samp_store_temp	False	
human-gut	samp_store_dur	False	
human-gut	host_symbiont	False	
human-gut	samp_store_loc	False	
human-gut	misc_param	False	
human-associated	lat_lon		
human-associated	depth		
human-associated	alt		
human-associated	elev		
human-associated	temp	False	
human-associated	geo_loc_name		
human-associated	collection_date		
human-associated	env_broad_scale		
human-associated	env_local_scale		
human-associated	env_medium		
human-associated	host_subject_id	False	
human-associated	host_age	False	
human-associated	host_sex	False	
human-associated	ihmc_medication_code	False	
human-associated	chem_administration	False	
human-associated	host_body_site	False	
human-associated	host_body_product	False	
human-associated	host_tot_mass	False	
human-associated	host_height	False	
human-associated	host_diet	False	
human-associated	host_last_meal	False	
human-associated	host_family_relation	False	
human-associated	host_genotype	False	
human-associated	host_phenotype	False	
human-associated	host_body_temp	False	
human-associated	smoker	False	
human-associated	host_hiv_stat	False	
human-associated	drug_usage	False	
human-associated	host_body_mass_index	False	
human-associated	diet_last_six_month	False	
human-associated	weight_loss_3_month	False	
human-associated	ethnicity	False	
human-associated	host_occupation	False	
human-associated	pet_farm_animal	False	
human-associated	travel_out_six_month	False	
human-associated	twin_sibling	False	
human-associated	medic_hist_perform	False	
human-associated	study_complt_stat	False	
human-associated	pulmonary_disord	False	
human-associated	nose_throat_disord	False	
human-associated	blood_blood_disord	False	
human-associated	host_pulse	False	
human-associated	gestation_state	False	
human-associated	maternal_health_stat	False	
human-associated	foetal_health_stat	False	
human-associated	amniotic_fluid_color	False	
human-associated	kidney_disord	False	
human-associated	urogenit_tract_disor	False	
human-associated	urine_collect_meth	False	
human-associated	perturbation	False	
human-associated	samp_salinity	False	
human-associated	salinity	False	
human-associated	oxy_stat_samp	False	
human-associated	organism_count	False	
human-associated	samp_store_temp	False	
human-associated	samp_store_dur	False	
human-associated	host_symbiont	False	
human-associated	samp_store_loc	False	
human-associated	misc_param	False	
host-associated	lat_lon		
host-associated	depth	False	
host-associated	alt	False	
host-associated	elev	False	
host-associated	temp	False	
host-associated	geo_loc_name		
host-associated	collection_date		
host-associated	env_broad_scale		
host-associated	env_local_scale		
host-associated	env_medium		
host-associated	ances_data	False	
host-associated	biol_stat	False	
host-associated	genetic_mod	False	
host-associated	host_common_name	False	
host-associated	samp_capt_status	False	
host-associated	samp_dis_stage	False	
host-associated	host_taxid	False	
host-associated	host_subject_id	False	
host-associated	host_age	False	
host-associated	host_life_stage	False	
host-associated	host_sex	False	
host-associated	chem_administration	False	
host-associated	host_body_habitat	False	
host-associated	host_body_site	False	
host-associated	host_body_product	False	
host-associated	host_tot_mass	False	
host-associated	host_height	False	
host-associated	host_length	False	
host-associated	host_diet	False	
host-associated	host_last_meal	False	
host-associated	host_growth_cond	False	
host-associated	host_substrate	False	
host-associated	host_family_relation	False	
host-associated	host_infra_spec_name	False	
host-associated	host_infra_spec_rank	False	
host-associated	host_subspecf_genlin	False	
host-associated	host_genotype	False	
host-associated	host_phenotype	False	
host-associated	host_body_temp	False	
host-associated	host_dry_mass	False	
host-associated	blood_press_diast	False	
host-associated	blood_press_syst	False	
host-associated	host_color	False	
host-associated	host_shape	False	
host-associated	gravidity	False	
host-associated	perturbation	False	
host-associated	samp_salinity	False	
host-associated	salinity	False	
host-associated	oxy_stat_samp	False	
host-associated	organism_count	False	
host-associated	samp_store_temp	False	
host-associated	samp_store_dur	False	
host-associated	samp_store_loc	False	
host-associated	host_symbiont	False	
host-associated	misc_param	False	
built environment	lat_lon		
built environment	depth		
built environment	alt		
built environment	elev		
built environment	temp		
built environment	geo_loc_name		
built environment	collection_date		
built environment	env_broad_scale		
built environment	env_local_scale		
built environment	env_medium		
built environment	surf_material	False	
built environment	surf_air_cont	False	
built environment	rel_air_humidity	True	
built environment	abs_air_humidity	True	
built environment	surf_humidity	False	
built environment	air_temp	True	
built environment	surf_temp	False	
built environment	surf_moisture_ph	False	
built environment	build_occup_type	True	
built environment	surf_moisture	False	
built environment	dew_point	False	
built environment	carb_dioxide	True	
built environment	ventilation_type	True	
built environment	organism_count	True	
built environment	indoor_space	True	
built environment	indoor_surf	False	
built environment	filter_type	True	
built environment	heat_cool_type	True	
built environment	substructure_type	False	
built environment	building_setting	True	
built environment	light_type	True	
built environment	samp_sort_meth	False	
built environment	space_typ_state	True	
built environment	typ_occup_density	True	
built environment	occup_samp	True	
built environment	occup_density_samp	True	
built environment	address	False	
built environment	adj_room	False	
built environment	aero_struc	False	
built environment	amount_light	False	
built environment	arch_struc	False	
built environment	avg_occup	False	
built environment	avg_dew_point	False	
built environment	avg_temp	False	
built environment	bathroom_count	False	
built environment	bedroom_count	False	
built environment	built_struc_age	False	
built environment	built_struc_set	False	
built environment	built_struc_type	False	
built environment	ceil_area	False	
built environment	ceil_cond	False	
built environment	ceil_finish_mat	False	
built environment	ceil_water_mold	False	
built environment	ceil_struc	False	
built environment	ceil_texture	False	
built environment	ceil_thermal_mass	False	
built environment	ceil_type	False	
built environment	cool_syst_id	False	
built environment	date_last_rain	False	
built environment	build_docs	False	
built environment	door_size	False	
built environment	door_cond	False	
built environment	door_direct	False	
built environment	door_loc	False	
built environment	door_mat	False	
built environment	door_move	False	
built environment	door_water_mold	False	
built environment	door_type	False	
built environment	door_comp_type	False	
built environment	door_type_metal	False	
built environment	door_type_wood	False	
built environment	drawings	False	
built environment	elevator	False	
built environment	escalator	False	
built environment	exp_duct	False	
built environment	exp_pipe	False	
built environment	ext_door	False	
built environment	fireplace_type	False	
built environment	floor_age	False	
built environment	floor_area	False	
built environment	floor_cond	False	
built environment	floor_count	False	
built environment	floor_finish_mat	False	
built environment	floor_water_mold	False	
built environment	floor_struc	False	
built environment	floor_thermal_mass	False	
built environment	freq_clean	False	
built environment	freq_cook	False	
built environment	furniture	False	
built environment	gender_restroom	False	
built environment	hall_count	False	
built environment	handidness	False	
built environment	heat_deliv_loc	False	
built environment	heat_sys_deliv_meth	False	
built environment	heat_system_id	False	
built environment	height_carper_fiber	False	
built environment	inside_lux	False	
built environment	int_wall_cond	False	
built environment	last_clean	False	
built environment	max_occup	False	
built environment	mech_struc	False	
built environment	number_plants	False	
built environment	number_pets	False	
built environment	number_resident	False	
built environment	occup_document	False	
built environment	ext_wall_orient	False	
built environment	ext_window_orient	False	
built environment	rel_humidity_out	False	
built environment	pres_animal_insect	False	
built environment	quad_pos	False	
built environment	rel_samp_loc	False	
built environment	room_air_exch_rate	False	
built environment	room_architec_elem	False	
built environment	room_condt	False	
built environment	room_count	False	
built environment	room_dim	False	
built environment	room_door_dist	False	
built environment	room_loc	False	
built environment	room_moist_dam_hist	False	
built environment	room_net_area	False	
built environment	room_occup	False	
built environment	room_samp_pos	False	
built environment	room_type	False	
built environment	room_vol	False	
built environment	room_window_count	False	
built environment	room_connected	False	
built environment	room_hallway	False	
built environment	room_door_share	False	
built environment	room_wall_share	False	
built environment	samp_weather	False	
built environment	samp_floor	False	
built environment	samp_room_id	False	
built environment	samp_time_out	False	
built environment	season	False	
built environment	season_use	False	
built environment	shading_device_cond	False	
built environment	shading_device_loc	False	
built environment	shading_device_mat	False	
built environment	shad_dev_water_mold	False	
built environment	shading_device_type	False	
built environment	specific_humidity	False	
built environment	specific	False	
built environment	temp_out	False	
built environment	train_line	False	
built environment	train_stat_loc	False	
built environment	train_stop_loc	False	
built environment	vis_media	False	
built environment	wall_area	False	
built environment	wall_const_type	False	
built environment	wall_finish_mat	False	
built environment	wall_height	False	
built environment	wall_loc	False	
built environment	wall_water_mold	False	
built environment	wall_surf_treatment	False	
built environment	wall_texture	False	
built environment	wall_thermal_mass	False	
built environment	water_feat_size	False	
built environment	water_feat_type	False	
built environment	weekday	False	
built environment	window_size	False	
built environment	window_cond	False	
built environment	window_cover	False	
built environment	window_horiz_pos	False	
built environment	window_loc	False	
built environment	window_mat	False	
built environment	window_open_freq	False	
built environment	window_water_mold	False	
built environment	window_status	False	
built environment	window_type	False	
built environment	window_vert_pos	False	
air	lat_lon		
air	depth		
air	alt	True	
air	elev	False	
air	temp	False	
air	geo_loc_name		
air	collection_date		
air	env_broad_scale		
air	env_local_scale		
air	env_medium		
air	barometric_press	False	
air	carb_dioxide	False	
air	carb_monoxide	False	
air	chem_administration	False	
air	humidity	False	
air	methane	False	
air	organism_count	False	
air	oxygen	False	
air	oxy_stat_samp	False	
air	perturbation	False	
air	pollutants	False	
air	resp_part_matter	False	
air	samp_salinity	False	
air	salinity	False	
air	samp_store_dur	False	
air	samp_store_loc	False	
air	samp_store_temp	False	
air	solar_irradiance	False	
air	ventilation_rate	False	
air	ventilation_type	False	
air	volatile_org_comp	False	
air	wind_direction	False	
air	wind_speed	False	
air	misc_param	False	
core	submitted_to_insdc		
core	investigation_type		
core	samp_name		
core	samp_taxon_id		
core	project_name		
core	experimental_factor		
core	lat_lon		
core	depth		
core	alt		
core	elev		
core	temp		
core	geo_loc_name		
core	collection_date		
core	env_broad_scale		
core	env_local_scale		
core	env_medium		
core	env_package		
core	subspecf_gen_lin		
core	ploidy		
core	num_replicons		
core	extrachrom_elements		
core	estimated_size		
core	ref_biomaterial		
core	source_mat_id		
core	pathogenicity		
core	biotic_relationship		
core	specific_host		
core	host_spec_range		
core	health_disease_stat		
core	host_disease_stat		
core	trophic_level		
core	propagation		
core	encoded_traits		
core	rel_to_oxygen		
core	isol_growth_condt		
core	samp_collec_device		
core	samp_collec_method		
core	samp_mat_process		
core	size_frac		
core	samp_size		
core	samp_vol_we_dna_ext		
core	source_uvig		
core	virus_enrich_appr		
core	nucl_acid_ext		
core	nucl_acid_amp		
core	lib_size		
core	lib_reads_seqd		
core	lib_layout		
core	lib_vector		
core	lib_screen		
core	target_gene		
core	target_subfragment		
core	pcr_primers		
core	mid		
core	adapters		
core	pcr_cond		
core	seq_meth		
core	seq_quality_check		
core	chimera_check		
core	tax_ident		
core	assembly_qual		
core	assembly_name		
core	assembly_software		
core	annot		
core	number_contig		
core	feat_pred		
core	ref_db		
core	sim_search_meth		
core	tax_class		
core	x_16s_recover		
core	trnas		
core	trna_ext_software		
core	compl_score		
core	compl_software		
core	compl_appr		
core	contam_score		
core	contam_screen_input		
core	contam_screen_param		
core	decontam_software		
core	sort_tech		
core	single_cell_lysis_appr		
core	single_cell_lysis_prot		
core	wga_amp_appr		
core	wga_amp_kit		
core	bin_param		
core	bin_software		
core	reassembly_bin		
core	mag_cov_software		
core	vir_ident_software		
core	pred_genome_type		
core	pred_genome_struc		
core	detec_type		
core	otu_class_appr		
core	otu_seq_comp_appr		
core	otu_db		
core	host_pred_appr		
core	host_pred_est_acc		
core	associated resource		
core	sop		
MIGS eukaryote	submitted_to_insdc	True	
MIGS eukaryote	investigation_type	True	
MIGS eukaryote	samp_name	True	
MIGS eukaryote	samp_taxon_id	True	
MIGS eukaryote	project_name	True	
MIGS eukaryote	experimental_factor	False	
MIGS eukaryote	lat_lon	True	
MIGS eukaryote	geo_loc_name	True	
MIGS eukaryote	collection_date	True	
MIGS eukaryote	env_broad_scale	True	
MIGS eukaryote	env_local_scale	True	
MIGS eukaryote	env_medium	True	
